customer_id,country,total_revenue,total_orders,avg_order_value
15606,United Kingdom,4733.47,19,249.13
17082,United Kingdom,4732.03,6,788.67
13659,United Kingdom,4716.63,17,277.45
14191,United Kingdom,4713.41,17,277.26
13988,United Kingdom,4708.64,11,428.06
16326,United Kingdom,4706.99,26,181.04
15410,United Kingdom,4685.72,10,468.57
17829,United Arab Emirates,4680.42,6,780.07
17400,United Kingdom,4677.05,8,584.63
15187,United Kingdom,4670.08,18,259.45
14235,United Kingdom,4666.99,10,466.7
15123,United Kingdom,4656.17,5,931.23
18097,United Kingdom,4652.17,14,332.3
13527,United Kingdom,4650.04,14,332.15
14466,United Kingdom,4646.9,13,357.45
15271,United Kingdom,4639.29,26,178.43
16293,United Kingdom,4632.2,19,243.8
12916,United Kingdom,4630.22,8,578.78
15484,United Kingdom,4624.8,7,660.69
15245,United Kingdom,4610.84,8,576.36
14514,United Kingdom,4594.73,10,459.47
13971,United Kingdom,4593.83,18,255.21
17406,United Kingdom,4592.1,18,255.12
16125,United Kingdom,4587.65,14,327.69
12578,Italy,4572.45,7,653.21
13491,United Kingdom,4566.56,27,169.13
15416,United Kingdom,4554.65,9,506.07
12553,France,4548.82,17,267.58
17508,Greece,4546.78,9,505.2
13571,United Kingdom,4546.54,26,174.87
12782,Portugal,4526.04,14,323.29
18069,United Kingdom,4525.71,13,348.13
13634,United Kingdom,4519.55,17,265.86
14001,United Kingdom,4517.34,10,451.73
13851,United Kingdom,4516.76,9,501.86
17314,United Kingdom,4514.7,22,205.21
17308,United Kingdom,4511.76,2,2255.88
17754,United Kingdom,4509.39,16,281.84
17613,United Kingdom,4509.37,17,265.26
17442,United Kingdom,4500.7,23,195.68
14701,United Kingdom,4498.94,18,249.94
18257,United Kingdom,4496.8,18,249.82
13510,United Kingdom,4488.39,17,264.02
17220,United Kingdom,4481.75,21,213.42
12627,Germany,4478.53,7,639.79
15680,United Kingdom,4464.48,12,372.04
15122,United Kingdom,4461.42,16,278.84
16081,United Kingdom,4460.18,8,557.52
13435,United Kingdom,4459.83,11,405.44
14648,United Kingdom,4458.21,19,234.64
15764,United Kingdom,4453.28,14,318.09
16098,United Kingdom,4448.1,14,317.72
14341,United Kingdom,4443.47,20,222.17
17682,United Kingdom,4441.78,12,370.15
18064,United Kingdom,4441.18,15,296.08
16912,United Kingdom,4433.6,18,246.31
16858,United Kingdom,4431.63,16,276.98
18093,United Kingdom,4429.61,9,492.18
16320,Unspecified,4428.85,8,553.61
13982,United Kingdom,4418.79,13,339.91
17138,United Kingdom,4417.27,7,631.04
12598,France,4414.67,15,294.31
16563,United Kingdom,4412.56,7,630.37
12349,Italy,4404.54,5,880.91
13958,United Kingdom,4402.33,12,366.86
15203,United Kingdom,4400.18,15,293.35
17050,United Kingdom,4391.66,12,365.97
13880,United Kingdom,4391.66,17,258.33
14625,United Kingdom,4391.53,18,243.97
16749,United Kingdom,4387.08,2,2193.54
17722,United Kingdom,4386.96,7,626.71
17412,United Kingdom,4384.98,19,230.79
16626,United Kingdom,4379.65,20,218.98
12752,Norway,4366.78,1,4366.78
17188,United Kingdom,4361.83,17,256.58
14441,United Kingdom,4361.59,19,229.56
13297,United Kingdom,4352.67,8,544.08
18272,United Kingdom,4347.33,11,395.21
16218,United Kingdom,4343.6,19,228.61
18077,United Kingdom,4338.56,18,241.03
12917,United Kingdom,4329.5,8,541.19
16241,United Kingdom,4329.31,16,270.58
16072,United Kingdom,4328.89,4,1082.22
17372,United Kingdom,4325.43,31,139.53
14277,France,4324.47,14,308.89
14685,United Kingdom,4324.31,13,332.64
15708,United Kingdom,4323.98,14,308.86
12370,Cyprus,4320.31,7,617.19
16477,United Kingdom,4320.02,11,392.73
18259,United Kingdom,4318.2,7,616.89
15240,United Kingdom,4315.0,20,215.75
16283,United Kingdom,4311.37,12,359.28
16455,United Kingdom,4306.72,13,331.29
12928,United Kingdom,4304.89,12,358.74
14854,United Kingdom,4302.17,14,307.3
14211,United Kingdom,4301.69,26,165.45
17937,United Kingdom,4301.22,7,614.46
14334,United Kingdom,4292.98,14,306.64
12454,Spain,4292.71,9,476.97
13505,Switzerland,4282.88,8,535.36
15493,United Kingdom,4280.43,11,389.13
12408,Belgium,4279.64,14,305.69
15845,United Kingdom,4273.65,14,305.26
16712,United Kingdom,4266.99,13,328.23
16118,United Kingdom,4255.43,5,851.09
17930,United Kingdom,4242.92,15,282.86
18079,United Kingdom,4242.75,5,848.55
12757,Portugal,4227.7,19,222.51
12523,France,4220.85,30,140.7
15861,United Kingdom,4217.99,15,281.2
17673,United Kingdom,4216.33,15,281.09
12360,Austria,4212.89,9,468.1
14290,United Kingdom,4208.93,14,300.64
16743,United Kingdom,4207.01,15,280.47
14239,United Kingdom,4203.72,24,175.16
13911,United Kingdom,4200.04,22,190.91
15752,United Kingdom,4199.09,10,419.91
17218,United Kingdom,4192.68,18,232.93
14482,United Kingdom,4192.25,14,299.45
18230,United Kingdom,4190.71,12,349.23
12935,United Kingdom,4182.01,19,220.11
18287,United Kingdom,4177.89,8,522.24
15633,United Kingdom,4173.41,18,231.86
14868,United Kingdom,4170.06,13,320.77
12653,Israel,4160.83,3,1386.94
14047,United Kingdom,4158.73,19,218.88
16150,United Kingdom,4154.69,20,207.73
16209,United Kingdom,4146.78,9,460.75
17738,United Kingdom,4145.36,15,276.36
15050,United Kingdom,4138.87,7,591.27
13461,United Kingdom,4138.5,8,517.31
12422,Australia,4119.35,21,196.16
13450,United Kingdom,4117.54,14,294.11
14408,United Kingdom,4109.77,11,373.62
12536,France,4106.82,5,821.36
15518,United Kingdom,4103.78,23,178.43
17287,United Kingdom,4095.71,23,178.07
17646,United Kingdom,4094.16,16,255.89
14566,Channel Islands,4092.0,4,1023.0
13421,United Kingdom,4088.82,11,371.71
18194,United Kingdom,4084.2,7,583.46
15024,United Kingdom,4075.51,16,254.72
14913,United Kingdom,4073.13,8,509.14
14740,United Kingdom,4068.86,13,312.99
15572,United Kingdom,4068.67,10,406.87
12876,Belgium,4068.59,5,813.72
12371,Switzerland,4067.38,5,813.48
12569,Germany,4064.99,35,116.14
16875,United Kingdom,4053.2,20,202.66
15571,United Kingdom,4051.63,14,289.4
17618,United Kingdom,4047.94,13,311.38
13048,United Kingdom,4035.16,13,310.4
17083,United Kingdom,4035.08,11,366.83
16571,United Kingdom,4025.05,17,236.77
15665,United Kingdom,4015.12,5,803.02
12726,France,4014.6,11,364.96
12840,United Kingdom,4013.87,11,364.9
17211,United Kingdom,4002.1,15,266.81
16928,United Kingdom,3993.58,33,121.02
14547,United Kingdom,3986.74,9,442.97
15782,United Kingdom,3985.65,6,664.28
13542,United Kingdom,3970.77,18,220.6
14025,United Kingdom,3969.1,10,396.91
16771,United Kingdom,3967.6,10,396.76
16732,United Kingdom,3966.79,9,440.75
15983,United Kingdom,3958.82,8,494.85
14824,United Kingdom,3952.51,12,329.38
17019,United Kingdom,3951.5,13,303.96
16791,United Kingdom,3946.12,18,219.23
14465,United Kingdom,3946.03,11,358.73
13895,United Kingdom,3923.62,8,490.45
15051,United Kingdom,3920.16,10,392.02
15858,United Kingdom,3917.87,15,261.19
15819,United Kingdom,3911.28,11,355.57
14498,United Kingdom,3911.27,10,391.13
12721,France,3906.68,10,390.67
13126,United Kingdom,3902.47,19,205.39
12388,Australia,3901.11,8,487.64
14817,United Kingdom,3889.21,9,432.13
12358,Austria,3887.07,5,777.41
17667,United Kingdom,3883.8,12,323.65
15288,United Kingdom,3883.13,10,388.31
15067,United Kingdom,3865.13,6,644.19
18073,United Kingdom,3864.44,13,297.26
17728,United Kingdom,3861.13,8,482.64
15195,United Kingdom,3861.0,1,3861.0
16440,United Kingdom,3856.97,6,642.83
15804,United Kingdom,3848.55,19,202.56
14532,United Kingdom,3846.43,12,320.54
15811,United Kingdom,3843.22,10,384.32
13037,United Kingdom,3842.55,16,240.16
16841,United Kingdom,3841.16,14,274.37
12967,United Kingdom,3840.77,5,768.15
13357,United Kingdom,3838.36,5,767.67
16546,United Kingdom,3837.36,7,548.19
13995,United Kingdom,3836.26,18,213.13
13213,United Kingdom,3834.62,14,273.9
14565,United Kingdom,3833.87,7,547.7
16341,United Kingdom,3832.29,10,383.23
17954,United Kingdom,3831.56,26,147.37
14655,United Kingdom,3829.23,12,319.1
16719,United Kingdom,3828.55,17,225.21
14744,United Kingdom,3821.02,17,224.77
14878,United Kingdom,3812.22,28,136.15
15421,United Kingdom,3805.34,10,380.53
16636,United Kingdom,3802.04,4,950.51
13481,United Kingdom,3798.84,14,271.35
14540,United Kingdom,3785.44,12,315.45
17659,United Kingdom,3784.13,17,222.6
17293,United Kingdom,3774.23,17,222.01
15494,United Kingdom,3770.95,6,628.49
17553,United Kingdom,3757.6,4,939.4
15696,United Kingdom,3757.47,21,178.93
17173,United Kingdom,3755.65,9,417.29
13305,United Kingdom,3754.71,16,234.67
14649,United Kingdom,3754.16,11,341.29
12670,France,3750.39,8,468.8
16128,United Kingdom,3748.4,14,267.74
14309,United Kingdom,3747.96,12,312.33
15704,United Kingdom,3744.18,8,468.02
17071,United Kingdom,3738.45,20,186.92
16539,United Kingdom,3732.01,10,373.2
12853,United Kingdom,3728.5,16,233.03
16950,United Kingdom,3725.19,12,310.43
12502,Spain,3723.87,5,744.77
14515,United Kingdom,3718.9,15,247.93
14364,United Kingdom,3717.35,8,464.67
16466,United Kingdom,3713.59,16,232.1
15370,United Kingdom,3713.51,9,412.61
12737,France,3710.5,2,1855.25
15532,United Kingdom,3708.05,12,309.0
16983,United Kingdom,3699.17,12,308.26
16240,United Kingdom,3693.81,5,738.76
17096,United Kingdom,3690.83,17,217.11
12530,Germany,3689.86,12,307.49
12510,Spain,3689.33,16,230.58
15079,United Kingdom,3686.75,17,216.87
12857,United Kingdom,3684.25,7,526.32
12597,Spain,3683.13,5,736.63
12872,United Kingdom,3678.34,13,282.95
17526,United Kingdom,3676.84,16,229.8
15255,United Kingdom,3670.77,11,333.71
18168,United Kingdom,3670.12,22,166.82
16718,United Kingdom,3647.53,5,729.51
12623,Germany,3639.84,9,404.43
17848,United Kingdom,3638.15,31,117.36
13632,United Kingdom,3634.7,10,363.47
16748,United Kingdom,3632.29,15,242.15
14770,United Kingdom,3624.89,9,402.77
12468,Germany,3624.55,10,362.46
15351,United Kingdom,3615.18,15,241.01
14593,United Kingdom,3615.17,18,200.84
14653,United Kingdom,3614.54,12,301.21
13446,United Kingdom,3608.86,18,200.49
16053,United Kingdom,3606.14,8,450.77
18242,United Kingdom,3605.21,8,450.65
15834,United Kingdom,3600.29,9,400.03
16094,United Kingdom,3599.16,19,189.43
16503,United Kingdom,3597.89,13,276.76
14970,United Kingdom,3593.4,16,224.59
15480,Malta,3592.25,7,513.18
15569,United Kingdom,3586.35,10,358.64
17655,United Kingdom,3585.28,10,358.53
16444,United Kingdom,3582.38,20,179.12
14132,United Kingdom,3580.13,12,298.34
14857,United Kingdom,3578.93,10,357.89
17063,United Kingdom,3576.88,23,155.52
15365,United Kingdom,3573.26,15,238.22
13750,United Kingdom,3563.6,13,274.12
14737,United Kingdom,3554.17,4,888.54
14503,United Kingdom,3543.26,6,590.54
15791,United Kingdom,3541.79,9,393.53
17528,United Kingdom,3540.1,11,321.83
15953,United Kingdom,3524.7,21,167.84
16336,United Kingdom,3517.69,4,879.42
12963,United Kingdom,3512.79,14,250.91
18219,United Kingdom,3507.39,19,184.6
17768,United Kingdom,3504.56,8,438.07
18044,United Kingdom,3502.66,19,184.35
12645,Germany,3499.1,10,349.91
15505,United Kingdom,3497.14,7,499.59
17311,United Kingdom,3490.66,7,498.67
16347,United Kingdom,3482.01,13,267.85
15306,United Kingdom,3480.98,10,348.1
17913,United Kingdom,3479.64,14,248.55
15712,United Kingdom,3467.46,13,266.73
15356,United Kingdom,3464.95,13,266.53
14640,United Kingdom,3464.03,16,216.5
16325,United Kingdom,3463.84,17,203.76
16395,United Kingdom,3458.95,17,203.47
16271,United Kingdom,3457.07,11,314.28
14409,United Kingdom,3453.69,10,345.37
12631,Finland,3452.27,7,493.18
13734,United Kingdom,3451.29,6,575.22
13536,United Kingdom,3448.29,7,492.61
14837,United Kingdom,3445.82,12,287.15
17924,United Kingdom,3445.28,14,246.09
13849,United Kingdom,3443.8,6,573.97
16208,United Kingdom,3440.45,10,344.05
15113,United Kingdom,3439.41,4,859.85
15827,United Kingdom,3430.96,42,81.69
15974,United Kingdom,3429.55,8,428.69
15059,United Kingdom,3427.62,27,126.95
14882,United Kingdom,3426.55,15,228.44
12377,Switzerland,3426.32,4,856.58
17597,United Kingdom,3425.29,7,489.33
17876,United Kingdom,3424.02,3,1141.34
13313,United Kingdom,3423.27,15,228.22
15380,United Kingdom,3422.2,13,263.25
13031,United Kingdom,3419.27,5,683.85
12609,Germany,3417.86,10,341.79
16281,United Kingdom,3416.52,4,854.13
15222,United Kingdom,3415.66,17,200.92
16360,United Kingdom,3411.69,8,426.46
14673,United Kingdom,3410.81,7,487.26
13437,United Kingdom,3408.06,7,486.87
14215,United Kingdom,3404.53,10,340.45
15114,United Kingdom,3400.12,12,283.34
17723,United Kingdom,3378.4,7,482.63
15058,United Kingdom,3377.18,17,198.66
12838,United Kingdom,3376.03,12,281.34
13425,United Kingdom,3375.93,8,421.99
13135,United Kingdom,3371.45,2,1685.73
17725,United Kingdom,3371.13,14,240.8
13707,United Kingdom,3365.86,5,673.17
13285,United Kingdom,3364.59,6,560.77
13823,United Kingdom,3358.55,8,419.82
14898,United Kingdom,3356.86,18,186.49
12619,Germany,3354.95,14,239.64
13577,United Kingdom,3346.62,14,239.04
15265,United Kingdom,3345.64,4,836.41
17422,United Kingdom,3341.65,20,167.08
14776,United Kingdom,3339.02,19,175.74
13848,United Kingdom,3335.0,8,416.88
14344,United Kingdom,3333.7,20,166.69
13979,United Kingdom,3326.83,11,302.44
15676,United Kingdom,3324.09,5,664.82
13291,United Kingdom,3320.84,11,301.89
14161,United Kingdom,3318.88,7,474.13
13929,United Kingdom,3318.1,14,237.01
16818,United Kingdom,3317.97,13,255.23
17931,United Kingdom,3305.96,18,183.66
15065,United Kingdom,3304.71,7,472.1
12865,Austria,3303.31,5,660.66
16365,United Kingdom,3296.8,16,206.05
14506,United Kingdom,3290.67,7,470.1
12424,Australia,3289.78,7,469.97
13431,United Kingdom,3289.24,9,365.47
17183,United Kingdom,3286.91,8,410.86
13611,United Kingdom,3281.03,14,234.36
13131,United Kingdom,3279.77,8,409.97
16351,United Kingdom,3279.13,18,182.17
13246,United Kingdom,3277.68,14,234.12
15916,United Kingdom,3277.67,17,192.8
14608,United Kingdom,3273.44,12,272.79
13824,United Kingdom,3273.36,14,233.81
15978,United Kingdom,3272.62,5,654.52
14451,United Kingdom,3265.59,18,181.42
13214,United Kingdom,3264.23,7,466.32
18188,United Kingdom,3263.19,8,407.9
14669,United Kingdom,3243.93,7,463.42
16612,United Kingdom,3243.48,10,324.35
15140,United Kingdom,3239.44,9,359.94
17307,United Kingdom,3225.67,15,215.04
15373,United Kingdom,3218.59,18,178.81
16059,United Kingdom,3217.77,12,268.15
16515,United Kingdom,3216.3,10,321.63
13804,United Kingdom,3208.52,9,356.5
14217,United Kingdom,3206.87,33,97.18
16107,United Kingdom,3204.16,7,457.74
15625,United Kingdom,3203.25,14,228.8
16057,United Kingdom,3202.07,17,188.36
13868,United Kingdom,3192.54,2,1596.27
16045,United Kingdom,3187.03,9,354.11
14533,United Kingdom,3185.12,15,212.34
15057,United Kingdom,3184.56,6,530.76
17228,United Kingdom,3177.24,13,244.4
14028,United Kingdom,3175.5,5,635.1
14293,United Kingdom,3174.33,10,317.43
14507,United Kingdom,3172.49,14,226.61
14315,United Kingdom,3168.72,10,316.87
13052,United Kingdom,3168.53,7,452.65
16837,United Kingdom,3167.73,12,263.98
13268,United Kingdom,3167.64,15,211.18
16101,United Kingdom,3167.42,7,452.49
17679,United Kingdom,3166.56,11,287.87
16041,United Kingdom,3166.4,3,1055.47
12951,United Kingdom,3164.42,20,158.22
16400,United Kingdom,3159.44,9,351.05
14285,United Kingdom,3158.64,9,350.96
14963,United Kingdom,3158.63,13,242.97
12976,United Kingdom,3156.38,8,394.55
17353,United Kingdom,3155.55,7,450.79
15353,United Kingdom,3154.05,8,394.26
12456,Switzerland,3153.89,4,788.47
15632,United Kingdom,3147.31,10,314.73
17354,United Kingdom,3143.46,4,785.87
14306,United Kingdom,3141.5,7,448.79
17530,United Kingdom,3140.56,13,241.58
16918,United Kingdom,3138.06,19,165.16
15095,United Kingdom,3135.74,11,285.07
15199,United Kingdom,3122.4,10,312.24
13685,United Kingdom,3119.44,7,445.63
14700,United Kingdom,3116.26,5,623.25
13538,United Kingdom,3112.73,12,259.39
17640,United Kingdom,3107.59,8,388.45
14978,United Kingdom,3106.34,12,258.86
14044,United Kingdom,3106.15,11,282.38
17870,United Kingdom,3103.2,14,221.66
13742,United Kingdom,3102.42,14,221.6
14897,United Kingdom,3100.74,9,344.53
16933,United Kingdom,3099.6,16,193.73
13650,United Kingdom,3098.5,16,193.66
12937,United Kingdom,3097.61,9,344.18
15105,United Kingdom,3094.91,9,343.88
13772,United Kingdom,3094.72,9,343.86
12589,France,3094.17,11,281.29
13397,United Kingdom,3094.11,13,238.01
15491,United Kingdom,3090.85,7,441.55
12849,United Kingdom,3090.56,6,515.09
14312,United Kingdom,3090.29,11,280.94
16584,United Kingdom,3085.47,7,440.78
13464,United Kingdom,3083.89,7,440.56
16007,United Kingdom,3075.14,7,439.31
17929,United Kingdom,3073.6,13,236.43
12469,Thailand,3070.54,2,1535.27
17147,United Kingdom,3069.15,16,191.82
12511,Greece,3065.77,2,1532.89
13647,United Kingdom,3063.78,9,340.42
13196,United Kingdom,3059.64,8,382.46
15716,United Kingdom,3056.81,11,277.89
17090,United Kingdom,3055.94,15,203.73
14456,United Kingdom,3047.63,14,217.69
16120,United Kingdom,3041.91,7,434.56
13077,United Kingdom,3040.17,14,217.16
14064,United Kingdom,3039.75,21,144.75
17552,United Kingdom,3039.2,16,189.95
12909,United Kingdom,3034.77,13,233.44
15823,United Kingdom,3033.86,6,505.64
15241,United Kingdom,3032.31,12,252.69
17621,United Kingdom,3029.32,8,378.67
17884,United Kingdom,3028.89,23,131.69
15538,United Kingdom,3027.15,11,275.2
16067,United Kingdom,3026.19,6,504.37
15596,United Kingdom,3023.59,16,188.97
13631,United Kingdom,3021.77,12,251.81
15967,United Kingdom,3019.2,13,232.25
13692,United Kingdom,3016.45,8,377.06
17145,United Kingdom,3014.64,7,430.66
16678,United Kingdom,3013.83,17,177.28
16560,United Kingdom,3010.73,10,301.07
15614,United Kingdom,3008.86,7,429.84
15754,United Kingdom,3001.86,12,250.16
14038,United Kingdom,3000.93,8,375.12
15965,United Kingdom,2999.34,14,214.24
16012,United Kingdom,2989.79,5,597.96
12374,Austria,2989.22,4,747.31
14544,United Kingdom,2982.43,3,994.14
15687,United Kingdom,2981.5,11,271.05
13557,United Kingdom,2980.08,16,186.26
17961,United Kingdom,2979.09,102,29.21
15602,United Kingdom,2975.97,25,119.04
12770,Japan,2975.95,7,425.14
16775,United Kingdom,2975.29,17,175.02
15027,United Kingdom,2974.04,13,228.77
14226,United Kingdom,2967.78,9,329.75
17692,United Kingdom,2962.4,14,211.6
13485,United Kingdom,2957.92,15,197.19
12877,United Kingdom,2955.17,20,147.76
18241,United Kingdom,2954.09,23,128.44
13764,United Kingdom,2953.26,6,492.21
13253,United Kingdom,2951.11,4,737.78
12754,Japan,2949.12,5,589.82
16416,United Kingdom,2948.47,10,294.85
13635,United Kingdom,2948.22,6,491.37
17774,United Kingdom,2945.7,13,226.59
15182,United Kingdom,2942.75,14,210.2
15757,United Kingdom,2940.36,6,490.06
17444,Canada,2940.04,3,980.01
15235,United Kingdom,2937.81,16,183.61
14524,United Kingdom,2933.71,13,225.67
12635,Germany,2930.41,4,732.6
12826,United Kingdom,2928.69,15,195.25
15862,United Kingdom,2928.29,13,225.25
12854,United Kingdom,2922.37,11,265.67
12906,United Kingdom,2919.81,5,583.96
16358,United Kingdom,2917.1,6,486.18
15312,United Kingdom,2916.49,14,208.32
17702,United Kingdom,2911.79,9,323.53
16383,United Kingdom,2910.84,9,323.43
12438,Norway,2906.85,2,1453.43
16736,United Kingdom,2904.51,8,363.06
17588,United Kingdom,2901.65,9,322.41
14867,United Kingdom,2901.46,19,152.71
13963,United Kingdom,2899.62,18,161.09
13784,United Kingdom,2897.18,15,193.15
13110,United Kingdom,2896.17,14,206.87
17320,United Kingdom,2895.77,6,482.63
15392,United Kingdom,2891.82,8,361.48
17242,United Kingdom,2889.28,5,577.86
14916,United Kingdom,2888.21,11,262.56
14590,United Kingdom,2884.29,28,103.01
16755,United Kingdom,2882.03,10,288.2
14251,United Kingdom,2879.7,5,575.94
12806,Netherlands,2878.96,4,719.74
14621,United Kingdom,2878.27,16,179.89
16633,United Kingdom,2878.15,7,411.16
18170,United Kingdom,2878.0,9,319.78
14005,United Kingdom,2874.72,5,574.94
